"","NUTS_ID","STAT_LEVL_","SHAPE_AREA","SHAPE_LEN","lon","lat"
"667","DEE03",3,0.0263961322258,0.80706037643,11.6428945072417,52.1163631574359
"668","DEE04",3,0.306559476665,3.44372824477,11.2268107906422,52.6803224230903
"669","DEE05",3,0.189588837627,3.5401414461,12.1429190500293,51.7955094077366
"670","DEE06",3,0.208985438045,2.52461463069,12.0264580458719,52.2606471346484
"671","DEE0D",3,0.324150053326,4.16361407652,11.8399031097941,52.6970764775976
"672","DEE0E",3,0.253325638059,3.04221899305,12.7016409113135,51.8200852096281
"673","DEF01",3,0.00698572607405,0.407148135863,9.43876721704498,54.7853538883185
"674","DEF02",3,0.015410136345,0.977135754906,10.132095556739,54.3240352609038
"675","DEF03",3,0.0295871963696,1.45944864895,10.7260729718674,53.8724308755448
"676","DEF04",3,0.0100310407232,0.53756746375,9.98372131560986,54.0813849615083
"677","DEF05",3,0.198252287322,2.64016944355,9.10857604013346,54.1317370357357
"678","DEF06",3,0.170554032958,2.62932010531,10.6029596181056,53.5890926437861
"679","AT127",3,0.178802771371,3.16321067767,16.4514399768069,48.0463620162309
"680","AT130",3,0.0498561603558,1.30076011032,16.3773629371594,48.2086762476779
"681","AT211",3,0.238704361125,3.35239055537,14.0025848644123,46.6129081111439
"682","AT212",3,0.487152160522,5.61522147102,13.3412714245484,46.8346267488086
"683","AT213",3,0.397832821805,4.09731784963,14.5729330530347,46.7956980383748
"684","AT221",3,0.146164733606,2.34301353295,15.3868355600894,47.1281891800227
"685","BE351",3,0.200770405619,3.49424316375,5.02476744292648,50.166008967152
"686","BE352",3,0.147427934457,2.39935269726,4.84986648860787,50.4612024809811
"687","BE353",3,0.114811710079,1.93704813161,4.55006174650165,50.1485215610535
"688","BG311",3,0.339201006862,3.14009014224,22.6970604921237,43.8025266866287
"689","BG312",3,0.404728243042,3.61858399839,23.2052083913229,43.5001137695724
"690","BG313",3,0.40191058525,4.04305144769,23.7549686951537,43.3996760893687
"691","BG314",3,0.517299712511,4.53460155333,24.6000441398002,43.4773316034555
"692","CZ042",3,0.676142990573,6.14971894559,13.8465318473636,50.5308141305213
